20        Threads
5         Connections per thread
900       Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets            0.00          ---          ---             ---             ---             ---             ---         0.00 
Gets       410687.42    410687.42         0.00       516.14279       520.19100      1040.38300      1048.57500     33317.89 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     410687.42    410687.42         0.00       516.14279       520.19100      1040.38300      1048.57500     33317.89 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.000      100.000
---
GET       7.039        0.000
GET      51.967        5.000
GET      91.135       10.000
GET     137.215       15.000
GET     190.463       20.000
GET     243.711       25.000
GET     296.959       30.000
GET     352.255       35.000
GET     407.551       40.000
GET     462.847       45.000
GET     520.191       50.000
GET     544.767       52.500
GET     573.439       55.000
GET     602.111       57.500
GET     626.687       60.000
GET     655.359       62.500
GET     679.935       65.000
GET     704.511       67.500
GET     733.183       70.000
GET     757.759       72.500
GET     786.431       75.000
GET     798.719       76.250
GET     811.007       77.500
GET     823.295       78.750
GET     835.583       80.000
GET     847.871       81.250
GET     864.255       82.500
GET     876.543       83.750
GET     888.831       85.000
GET     905.215       86.250
GET     917.503       87.500
GET     921.599       88.125
GET     929.791       88.750
GET     937.983       89.375
GET     942.079       90.000
GET     950.271       90.625
GET     958.463       91.250
GET     962.559       91.875
GET     970.751       92.500
GET     974.847       93.125
GET     983.039       93.750
GET     987.135       94.062
GET     991.231       94.375
GET     991.231       94.688
GET     995.327       95.000
GET     999.423       95.312
GET    1003.519       95.625
GET    1007.615       95.938
GET    1011.711       96.250
GET    1011.711       96.562
GET    1015.807       96.875
GET    1019.903       97.031
GET    1019.903       97.188
GET    1019.903       97.344
GET    1023.999       97.500
GET    1023.999       97.656
GET    1028.095       97.812
GET    1028.095       97.969
GET    1028.095       98.125
GET    1032.191       98.281
GET    1032.191       98.438
GET    1036.287       98.516
GET    1036.287       98.594
GET    1036.287       98.672
GET    1036.287       98.750
GET    1036.287       98.828
GET    1040.383       98.906
GET    1040.383       98.984
GET    1040.383       99.062
GET    1040.383       99.141
GET    1040.383       99.219
GET    1044.479       99.258
GET    1044.479       99.297
GET    1044.479       99.336
GET    1044.479       99.375
GET    1044.479       99.414
GET    1044.479       99.453
GET    1044.479       99.492
GET    1044.479       99.531
GET    1044.479       99.570
GET    1044.479       99.609
GET    1048.575       99.629
GET    1048.575      100.000
---
WAIT      0.000      100.000
